time_s,pitch_deg,speed,target_speed,pwm_output,altitude_m,latitude,longitude
2104,-2.31,0.75,1.2,4.5,12.15,47.4737143,19.0563865
2105,-1.46,0.95,1.2,2.47,12.15,47.4737143,19.0563865
2106,-0.64,0.98,1.2,2.17,12.15,47.4737143,19.0563865
2107,0.03,0.85,1.2,3.53,12.15,47.4737143,19.0563865
2108,0.79,0.69,1.2,5.05,12.15,47.4737143,19.0563865
2109,1.03,0.57,1.2,6.27,12.15,47.4737143,19.0563865
2110,0.8,0.37,1.2,8.35,12.15,47.4737143,19.0563865
2111,1.03,0.43,1.2,7.7,12.15,47.4737143,19.0563865
2112,0.94,0.66,1.2,5.44,12.15,47.4737143,19.0563865
2113,0.67,0.71,1.2,4.94,12.15,47.4737143,19.0563865
2114,0.4,0.66,1.2,5.41,12.15,47.4737143,19.0563865
2115,0.35,0.67,1.2,5.28,12.15,47.4737143,19.0563865
2116,-0.17,0.57,1.2,6.28,12.15,47.4737143,19.0563865
2117,-0.38,0.36,1.2,8.4,12.15,47.4737143,19.0563865
2118,-0.51,0.39,1.2,8.06,12.15,47.4737143,19.0563865
2119,-0.44,0.56,1.2,6.39,12.15,47.4737143,19.0563865
2120,-0.59,0.78,1.2,4.16,12.15,47.4737143,19.0563865
2121,-0.72,0.92,1.2,2.81,12.15,47.4737143,19.0563865
2122,-0.78,0.92,1.2,2.78,12.15,47.4737143,19.0563865
2123,-0.79,0.72,1.2,4.76,12.15,47.4737143,19.0563865
2124,-0.73,0.41,1.2,7.93,12.15,47.4737143,19.0563865
2125,-0.47,0.27,1.2,9.32,12.15,47.4737143,19.0563865
2126,-0.25,0.3,1.2,9.02,12.15,47.4737143,19.0563865
2127,-0.12,0.31,1.2,8.95,12.15,47.4737143,19.0563865
2128,-0.06,0.38,1.2,8.23,12.15,47.4737143,19.0563865
2129,-0.09,0.58,1.2,6.22,12.15,47.4737143,19.0563865
2130,-0.23,0.51,1.2,6.91,12.15,47.4737143,19.0563865
2131,-0.4,0.35,1.2,8.48,12.15,47.4737143,19.0563865
2132,-0.55,0.34,1.2,8.59,12.15,47.4737143,19.0563865
2133,-0.84,0.27,1.2,9.31,12.15,47.4737143,19.0563865
2134,-1.0,0.15,1.2,10.52,12.15,47.4737143,19.0563865
2135,-1.05,0.32,1.2,8.82,12.15,47.4737143,19.0563865
2136,-1.16,0.49,1.2,7.07,12.15,47.4737143,19.0563865
2137,-1.39,0.5,1.2,7.04,12.15,47.4737143,19.0563865
2138,-1.48,0.51,1.2,6.87,12.15,47.4737143,19.0563865
2139,-1.65,0.43,1.2,7.69,12.15,47.4737143,19.0563865
2140,-1.82,0.35,1.2,8.53,12.15,47.4737143,19.0563865
2141,-1.85,0.18,1.2,10.18,12.15,47.4737143,19.0563865
2142,-1.88,0.16,1.2,10.35,12.15,47.4737143,19.0563865
2143,-1.84,0.16,1.2,10.42,12.15,47.4737143,19.0563865
2144,-1.81,0.31,1.2,8.95,12.15,47.4737143,19.0563865
2145,-1.71,0.19,1.2,10.05,12.15,47.4737143,19.0563865
2146,-1.69,0.18,1.2,10.23,12.15,47.4737143,19.0563865
2147,-1.63,0.17,1.2,10.27,12.15,47.4737143,19.0563865
2148,-1.65,0.16,1.2,10.4,12.15,47.4737143,19.0563865
2149,-1.65,0.02,1.2,11.84,12.15,47.4737143,19.0563865
2150,-1.69,0.0,1.2,11.96,12.15,47.4737143,19.0563865
2151,-1.73,0.0,1.2,11.96,12.15,47.4737143,19.0563865
2152,-1.7,0.01,1.2,11.91,12.15,47.4737143,19.0563865
2153,-1.68,0.01,1.2,11.91,12.15,47.4737143,19.0563865
2154,-1.68,0.01,1.2,11.94,12.15,47.4737143,19.0563865
2155,-1.68,0.01,1.2,11.94,12.15,47.4737143,19.0563865
2156,-1.67,0.01,1.2,11.93,12.15,47.4737143,19.0563865
2157,-1.7,0.0,1.2,11.97,12.15,47.4737143,19.0563865
2158,-1.71,0.01,1.2,11.91,12.15,47.4737143,19.0563865
2159,-1.75,0.14,1.2,10.61,12.15,47.4737143,19.0563865
2160,-1.75,0.15,1.2,10.47,12.15,47.4737143,19.0563865
2161,-1.73,0.26,1.2,9.41,12.15,47.4737143,19.0563865
2162,-1.74,0.39,1.2,8.12,12.15,47.4737143,19.0563865
2163,-1.74,0.39,1.2,8.1,12.15,47.4737143,19.0563865
2164,-1.61,0.37,1.2,8.28,12.15,47.4737143,19.0563865
2165,-1.5,0.37,1.2,8.3,12.15,47.4737143,19.0563865
2166,-1.38,0.27,1.2,9.35,12.15,47.4737143,19.0563865
2167,-1.23,0.15,1.2,10.5,12.15,47.4737143,19.0563865
2168,-1.14,0.19,1.2,10.08,12.15,47.4737143,19.0563865
2169,-1.14,0.1,1.2,11.02,12.15,47.4737143,19.0563865
2170,-1.16,0.11,1.2,10.89,12.15,47.4737143,19.0563865
2171,-1.2,0.13,1.2,10.72,12.15,47.4737143,19.0563865
2172,-1.28,0.14,1.2,10.58,12.15,47.4737143,19.0563865
2173,-1.32,0.1,1.2,10.98,12.15,47.4737143,19.0563865
2174,-1.36,0.09,1.2,11.06,12.15,47.4737143,19.0563865
2175,-1.39,0.08,1.2,11.22,12.15,47.4737143,19.0563865
2176,-1.43,0.07,1.2,11.33,12.15,47.4737143,19.0563865
2177,-1.45,0.05,1.2,11.52,342.61,47.4737143,19.0563865
2178,-1.46,0.05,1.2,11.54,663.37,47.4737143,19.0563865
2179,-1.47,0.04,1.2,11.57,974.79,47.4768407,19.0692904
2180,-1.48,0.05,1.2,11.53,1267.54,47.4767686,19.0689998
2181,-1.48,0.05,1.2,11.53,1546.44,47.4766726,19.0686029
2182,-1.45,0.05,1.2,11.54,1476.86,47.4764885,19.0678644
2183,-1.42,0.05,1.2,11.51,1403.4,47.476346,19.0673111
2184,-1.38,0.06,1.2,11.4,1322.2,47.4761583,19.0666016
2185,-1.34,0.05,1.2,11.47,1249.28,47.4760211,19.0660791
2186,-1.29,0.06,1.2,11.41,1176.35,47.4758467,19.0654096
2187,-1.26,0.09,1.2,11.12,1111.38,47.4757409,19.0650004
2188,-1.2,0.12,1.2,10.84,1049.15,47.4755989,19.0644595
2189,-1.11,0.15,1.2,10.49,998.97,47.4754959,19.0640589
2190,-0.99,0.2,1.2,10.03,954.18,47.4753924,19.0636381
2191,-0.87,0.26,1.2,9.44,918.24,47.4753452,19.0634462
2192,-0.78,0.29,1.2,9.08,887.34,47.475298,19.0632544
2193,-0.52,0.33,1.2,8.73,862.29,47.4752509,19.0630625
2194,-0.44,0.35,1.2,8.53,837.24,47.4752037,19.0628706
2195,-0.22,0.36,1.2,8.37,812.19,47.4751565,19.0626787
2196,-0.21,0.36,1.2,8.36,787.14,47.4751093,19.0624869
2197,-0.22,0.36,1.2,8.44,762.09,47.4750621,19.062295
2198,-0.32,0.35,1.2,8.46,737.04,47.4750149,19.0621031
2199,-0.49,0.35,1.2,8.52,712.0,47.4749677,19.0619112
2200,-0.58,0.34,1.2,8.55,686.95,47.4749205,19.0617193
2201,-0.7,0.34,1.2,8.56,661.9,47.4748734,19.0615275
2202,-0.85,0.3,1.2,8.95,636.85,47.4748262,19.0613356
2203,-0.96,0.24,1.2,9.64,611.8,47.474779,19.0611437
2204,-0.89,0.17,1.2,10.29,586.75,47.4747318,19.0609518
2205,-1.06,0.1,1.2,10.95,561.7,47.4746846,19.0607599
2206,-1.02,0.03,1.2,11.69,536.65,47.4746374,19.060568
2207,-0.89,0.01,1.2,11.95,511.61,47.4745902,19.0603761
2208,-0.86,0.07,1.2,11.26,486.56,47.474543,19.0601842
2209,-0.9,0.12,1.2,10.8,461.51,47.4744958,19.0599923
2210,-0.91,0.13,1.2,10.74,436.46,47.4744486,19.0598004
2211,-0.93,0.15,1.2,10.49,411.41,47.4744014,19.0596085
2212,-0.95,0.18,1.2,10.23,386.36,47.4743542,19.0594166
2213,-1.06,0.13,1.2,10.67,361.32,47.474307,19.0592247
2214,-1.06,0.12,1.2,10.84,336.27,47.4742598,19.0590329
2215,-1.1,0.14,1.2,10.59,311.22,47.4742126,19.0588409
2216,-1.16,0.15,1.2,10.53,286.17,47.4741654,19.058649
2217,-1.22,0.16,1.2,10.38,261.12,47.4741182,19.0584571
2218,-1.27,0.17,1.2,10.25,236.08,47.474071,19.0582652
2219,-1.29,0.19,1.2,10.11,211.03,47.4740238,19.0580733
2220,-1.31,0.2,1.2,9.99,185.98,47.4739766,19.0578814
2221,-1.29,0.21,1.2,9.93,160.93,47.4739294,19.0576895
2222,-1.26,0.2,1.2,9.95,135.88,47.4738822,19.0574976
2223,-1.25,0.2,1.2,9.95,110.84,47.473835,19.0573057
2224,-1.24,0.2,1.2,10.02,85.79,47.4737878,19.0571138
2225,-1.24,0.19,1.2,10.1,60.74,47.4737406,19.0569219
2226,-1.28,0.19,1.2,10.12,35.69,47.4736934,19.05673
2227,-1.31,0.19,1.2,10.12,10.64,47.4736462,19.0565381
2228,-1.31,0.18,1.2,10.15,-14.4,47.473599,19.0563461
2229,-1.32,0.18,1.2,10.16,-39.45,47.4735517,19.0561542
2230,-1.32,0.18,1.2,10.15,-59.49,47.4735045,19.0559623
2231,-1.24,0.18,1.2,10.19,-74.52,47.4734573,19.0557704
2232,-1.23,0.15,1.2,10.45,-84.54,47.4734573,19.0557704
2233,-1.22,0.12,1.2,10.82,-89.55,47.4734573,19.0557704
2234,-1.2,0.08,1.2,11.17,-89.55,47.4734573,19.0557704
2235,-1.18,0.05,1.2,11.52,-89.55,47.4734573,19.0557704
2236,-1.21,0.02,1.2,11.77,-89.55,47.4734573,19.0557704
2237,-1.19,0.02,1.2,11.82,-89.55,47.4734573,19.0557704
2238,-1.18,0.02,1.2,11.77,-89.55,47.4734573,19.0557704
2239,-1.18,0.03,1.2,11.71,-89.55,47.4734573,19.0557704
2240,-1.2,0.03,1.2,11.67,-89.55,47.4734573,19.0557704
2241,-1.23,0.03,1.2,11.71,-89.55,47.4734573,19.0557704
2242,-1.27,0.03,1.2,11.72,-89.55,47.4734573,19.0557704
2243,-1.29,0.03,1.2,11.74,-89.55,47.4734573,19.0557704
2244,-1.26,0.05,1.2,11.52,-89.55,47.4734573,19.0557704
2245,-1.22,0.07,1.2,11.35,-89.55,47.4734573,19.0557704
2246,-1.15,0.08,1.2,11.17,-89.55,47.4734573,19.0557704
2247,-1.09,0.09,1.2,11.06,-89.55,47.4734573,19.0557704
2248,-1.04,0.11,1.2,10.92,-89.55,47.4734573,19.0557704
2249,-1.04,0.1,1.2,11.04,-89.55,47.4734573,19.0557704
2250,-1.04,0.09,1.2,11.1,-89.55,47.4734573,19.0557704
2251,-1.07,0.09,1.2,11.14,-89.55,47.4734573,19.0557704
2252,-1.11,0.08,1.2,11.15,-89.55,47.4734573,19.0557704
2253,-1.16,0.09,1.2,11.13,-89.55,47.4734573,19.0557704
2254,-1.21,0.08,1.2,11.2,-89.55,47.4734573,19.0557704
2255,-1.26,0.07,1.2,11.33,-89.55,47.4734573,19.0557704
2256,-1.3,0.05,1.2,11.49,-89.55,47.4734573,19.0557704
2257,-1.33,0.03,1.2,11.66,-89.55,47.4734573,19.0557704
2258,-1.34,0.01,1.2,11.85,-89.55,47.4734573,19.0557704
2259,-1.35,0.01,1.2,11.94,-89.55,47.4734573,19.0557704
2260,-1.35,0.0,1.2,11.98,-89.55,47.4734573,19.0557704
2261,-1.35,0.0,1.2,11.98,-89.55,47.4734573,19.0557704
2262,-1.35,0.0,1.2,11.98,-89.55,47.4734573,19.0557704
2263,-1.35,0.0,1.2,11.98,-89.55,47.4734573,19.0557704
2264,-1.35,0.0,1.2,11.99,-89.55,47.4734573,19.0557704
2265,-1.35,0.0,1.2,11.99,-89.55,47.4734573,19.0557704
2266,-1.35,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2267,-1.35,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2268,-1.35,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2269,-1.34,0.02,1.2,11.82,-89.55,47.4734573,19.0557704
2270,-1.34,0.03,1.2,11.67,-89.55,47.4734573,19.0557704
2271,-1.35,0.04,1.2,11.64,-89.55,47.4734573,19.0557704
2272,-1.34,0.07,1.2,11.26,-89.55,47.4734573,19.0557704
2273,-1.32,0.07,1.2,11.26,-89.55,47.4734573,19.0557704
2274,-1.32,0.07,1.2,11.28,-89.55,47.4734573,19.0557704
2275,-1.3,0.1,1.2,11.02,-89.55,47.4734573,19.0557704
2276,-1.27,0.12,1.2,10.81,-89.55,47.4734573,19.0557704
2277,-1.27,0.11,1.2,10.87,-89.55,47.4734573,19.0557704
2278,-1.28,0.15,1.2,10.52,-89.55,47.4734573,19.0557704
2279,-1.27,0.13,1.2,10.66,-89.55,47.4734573,19.0557704
2280,-1.28,0.09,1.2,11.07,-89.55,47.4734573,19.0557704
2281,-1.29,0.07,1.2,11.31,-89.55,47.4734573,19.0557704
2282,-1.31,0.11,1.2,10.87,-89.55,47.4734573,19.0557704
2283,-1.32,0.15,1.2,10.49,-89.55,47.4734573,19.0557704
2284,-1.43,0.15,1.2,10.46,-89.55,47.4734573,19.0557704
2285,-1.46,0.25,1.2,9.53,-89.55,47.4734573,19.0557704
2286,-1.5,0.25,1.2,9.51,-89.55,47.4734573,19.0557704
2287,-1.52,0.26,1.2,9.39,-89.55,47.4734573,19.0557704
2288,-1.5,0.22,1.2,9.76,-89.55,47.4734573,19.0557704
2289,-1.39,0.25,1.2,9.47,-89.55,47.4734573,19.0557704
2290,-1.36,0.16,1.2,10.39,-89.55,47.4734573,19.0557704
2291,-1.32,0.19,1.2,10.13,-89.55,47.4734573,19.0557704
2292,-1.26,0.14,1.2,10.61,-89.55,47.4734573,19.0557704
2293,-1.27,0.16,1.2,10.37,-89.55,47.4734573,19.0557704
2294,-1.27,0.2,1.2,10.02,-89.55,47.4734573,19.0557704
2295,-1.28,0.26,1.2,9.37,-89.55,47.4734573,19.0557704
2296,-1.2,0.31,1.2,8.91,-89.55,47.4734573,19.0557704
2297,-1.13,0.33,1.2,8.7,-89.55,47.4734573,19.0557704
2298,-1.06,0.34,1.2,8.64,-89.55,47.4734573,19.0557704
2299,-0.97,0.33,1.2,8.68,-89.55,47.4734573,19.0557704
2300,-0.84,0.32,1.2,8.76,-89.55,47.4734573,19.0557704
2301,-0.8,0.34,1.2,8.65,-89.55,47.4734573,19.0557704
2302,-0.8,0.37,1.2,8.29,-89.55,47.4734573,19.0557704
2303,-0.65,0.44,1.2,7.62,-89.55,47.4734573,19.0557704
2304,-0.53,0.48,1.2,7.22,-89.55,47.4734573,19.0557704
2305,-0.41,0.46,1.2,7.35,-89.55,47.4734573,19.0557704
2306,-0.26,0.41,1.2,7.86,-89.55,47.4734573,19.0557704
2307,-0.04,0.35,1.2,8.5,-89.55,47.4734573,19.0557704
2308,-0.13,0.26,1.2,9.43,-89.55,47.4734573,19.0557704
2309,-0.2,0.19,1.2,10.15,-89.55,47.4734573,19.0557704
2310,-0.32,0.17,1.2,10.25,-89.55,47.4734573,19.0557704
2311,-0.49,0.17,1.2,10.29,-89.55,47.4734573,19.0557704
2312,-0.67,0.17,1.2,10.29,-89.55,47.4734573,19.0557704
2313,-0.73,0.16,1.2,10.36,-89.55,47.4734573,19.0557704
2314,-0.79,0.16,1.2,10.43,-89.55,47.4734573,19.0557704
2315,-0.86,0.14,1.2,10.63,-89.55,47.4734573,19.0557704
2316,-0.83,0.12,1.2,10.84,-89.55,47.4734573,19.0557704
2317,-0.81,0.19,1.2,10.05,-89.55,47.4734573,19.0557704
2318,-0.66,0.23,1.2,9.65,-89.55,47.4734573,19.0557704
2319,-0.46,0.27,1.2,9.29,-89.55,47.4734573,19.0557704
2320,-0.38,0.32,1.2,8.78,-89.55,47.4734573,19.0557704
2321,-0.48,0.38,1.2,8.24,-89.55,47.4734573,19.0557704
2322,-0.53,0.32,1.2,8.77,-89.55,47.4734573,19.0557704
2323,-0.7,0.31,1.2,8.91,-89.55,47.4734573,19.0557704
2324,-0.84,0.31,1.2,8.95,-89.55,47.4734573,19.0557704
2325,-0.93,0.3,1.2,8.96,-89.55,47.4734573,19.0557704
2326,-0.95,0.3,1.2,8.96,-89.55,47.4734573,19.0557704
2327,-0.96,0.31,1.2,8.95,-89.55,47.4734573,19.0557704
2328,-0.84,0.31,1.2,8.92,-89.55,47.4734573,19.0557704
2329,-0.92,0.31,1.2,8.92,-89.55,47.4734573,19.0557704
2330,-0.84,0.31,1.2,8.9,-89.55,47.4734573,19.0557704
2331,-0.71,0.31,1.2,8.93,-89.55,47.4734573,19.0557704
2332,-0.47,0.31,1.2,8.87,-89.55,47.4734573,19.0557704
2333,-0.33,0.31,1.2,8.87,-89.55,47.4734573,19.0557704
2334,-0.0,0.32,1.2,8.79,-89.55,47.4734573,19.0557704
2335,0.16,0.27,1.2,9.34,-89.55,47.4734573,19.0557704
2336,0.35,0.21,1.2,9.94,-89.55,47.4734573,19.0557704
2337,0.39,0.14,1.2,10.58,-89.55,47.4734573,19.0557704
2338,0.43,0.08,1.2,11.21,-89.55,47.4734573,19.0557704
2339,0.44,0.01,1.2,11.89,-89.55,47.4734573,19.0557704
2340,0.56,0.01,1.2,11.88,-89.55,47.4734573,19.0557704
2341,0.61,0.04,1.2,11.56,-89.55,47.4734573,19.0557704
2342,0.64,0.09,1.2,11.14,-89.55,47.4734573,19.0557704
2343,0.66,0.13,1.2,10.68,-89.55,47.4734573,19.0557704
2344,0.6,0.18,1.2,10.2,-89.55,47.4734573,19.0557704
2345,0.48,0.22,1.2,9.76,-89.55,47.4734573,19.0557704
2346,0.44,0.24,1.2,9.57,-89.55,47.4734573,19.0557704
2347,0.29,0.25,1.2,9.54,-89.55,47.4734573,19.0557704
2348,0.21,0.25,1.2,9.52,-89.55,47.4734573,19.0557704
2349,0.18,0.21,1.2,9.94,-89.55,47.4734573,19.0557704
2350,0.17,0.15,1.2,10.48,-89.55,47.4734573,19.0557704
2351,-0.02,0.1,1.2,11.01,-89.55,47.4734573,19.0557704
2352,-0.06,0.06,1.2,11.43,-89.55,47.4734573,19.0557704
2353,-0.13,0.01,1.2,11.92,-89.55,47.4734573,19.0557704
2354,-0.2,0.01,1.2,11.93,-89.55,47.4734573,19.0557704
2355,-0.25,0.02,1.2,11.79,-89.55,47.4734573,19.0557704
2356,-0.19,0.02,1.2,11.79,-89.55,47.4734573,19.0557704
2357,-0.15,0.03,1.2,11.66,-89.55,47.4734573,19.0557704
2358,-0.23,0.07,1.2,11.35,-89.55,47.4734573,19.0557704
2359,-0.24,0.06,1.2,11.37,-89.55,47.4734573,19.0557704
2360,-0.27,0.05,1.2,11.5,-89.55,47.4734573,19.0557704
2361,-0.28,0.05,1.2,11.51,-89.55,47.4734573,19.0557704
2362,-0.32,0.03,1.2,11.66,-89.55,47.4734573,19.0557704
2363,-0.24,0.0,1.2,11.97,-89.55,47.4734573,19.0557704
2364,-0.24,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2365,-0.24,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2366,-0.23,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2367,-0.22,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2368,-0.22,0.01,1.2,11.91,-89.55,47.4734573,19.0557704
2369,-0.21,0.01,1.2,11.89,-89.55,47.4734573,19.0557704
2370,-0.2,0.03,1.2,11.7,-89.55,47.4734573,19.0557704
2371,-0.27,0.05,1.2,11.54,-89.55,47.4734573,19.0557704
2372,-0.3,0.05,1.2,11.54,-89.55,47.4734573,19.0557704
2373,-0.31,0.12,1.2,10.8,-89.55,47.4734573,19.0557704
2374,-0.32,0.2,1.2,10.04,-89.55,47.4734573,19.0557704
2375,-0.41,0.26,1.2,9.36,-89.55,47.4734573,19.0557704
2376,-0.46,0.29,1.2,9.13,-89.55,47.4734573,19.0557704
2377,-0.49,0.29,1.2,9.13,-89.55,47.4734573,19.0557704
2378,-0.53,0.2,1.2,9.95,-89.55,47.4734573,19.0557704
2379,-0.53,0.26,1.2,9.42,-89.55,47.4734573,19.0557704
2380,-0.52,0.38,1.2,8.2,-89.55,47.4734573,19.0557704
2381,-0.57,0.36,1.2,8.41,-89.55,47.4734573,19.0557704
2382,-0.65,0.36,1.2,8.4,-89.55,47.4734573,19.0557704
2383,-0.72,0.36,1.2,8.4,-89.55,47.4734573,19.0557704
2384,-0.85,0.23,1.2,9.72,-89.55,47.4734573,19.0557704
2385,-0.91,0.02,1.2,11.8,-89.55,47.4734573,19.0557704
2386,-0.87,0.0,1.2,11.99,-89.55,47.4734573,19.0557704
2387,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2388,-0.87,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2389,-0.86,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2390,-0.86,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2391,-0.86,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2392,-0.86,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2393,-0.86,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2394,-0.86,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2395,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2396,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2397,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2398,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2399,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2400,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2401,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2402,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2403,-0.83,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2404,-0.83,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2405,-0.83,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2406,-0.82,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2407,-0.82,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2408,-0.82,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2409,-0.81,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2410,-0.81,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2411,-0.81,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2412,-0.81,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2413,-0.8,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2414,-0.8,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2415,-0.8,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2416,-0.79,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2417,-0.79,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2418,-0.79,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2419,-0.79,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2420,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2421,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2422,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2423,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2424,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2425,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2426,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2427,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2428,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2429,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2430,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2431,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2432,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2433,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2434,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2435,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2436,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2437,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2438,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2439,-0.77,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2440,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2441,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2442,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2443,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2444,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2445,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2446,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2447,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2448,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2449,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2450,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2451,-0.78,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2452,-0.79,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2453,-0.79,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2454,-0.79,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2455,-0.79,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2456,-0.79,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2457,-0.8,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2458,-0.8,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2459,-0.8,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2460,-0.81,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2461,-0.81,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2462,-0.81,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2463,-0.82,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2464,-0.82,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2465,-0.82,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2466,-0.83,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2467,-0.83,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2468,-0.83,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2469,-0.83,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2470,-0.83,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2471,-0.83,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2472,-0.83,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2473,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2474,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2475,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2476,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2477,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2478,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2479,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2480,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2481,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2482,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2483,-0.84,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
2484,-0.85,0.0,1.2,12.0,-89.55,47.4734573,19.0557704
